gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.052,-0.0978,-0.1354,0.5219,-2.1979,10.0748,-1.0,1.0,1.0
0.025,-0.037,-0.145,0.5219,-2.0423,9.8378,-1.0,1.0,1.0
0.0234,-0.0813,-0.1468,0.6943,-2.217,9.8114,-1.0,1.0,1.0
-0.0783,-0.0847,-0.0741,0.7398,-2.1237,9.7923,-1.0,1.0,1.0
-0.0272,-0.0738,-0.0869,0.814,-2.5163,9.6678,-1.0,1.0,1.0
0.0314,-0.0882,-0.1508,0.8906,-2.5426,9.5289,-1.0,1.0,1.0
-0.0282,-0.0333,-0.0469,0.7949,-1.8028,9.9766,-1.0,1.0,1.0
0.0277,0.0413,0.073,0.8835,-2.2984,9.5936,-1.0,1.0,1.0
0.0139,0.1769,0.1516,0.747,-2.1045,9.9,-1.0,1.0,1.0
-0.0437,0.1468,0.2273,0.8356,-2.1332,9.493,-1.0,1.0,1.0
-0.025,0.0765,0.2811,0.8715,-2.2936,9.4116,-1.0,1.0,1.0
-0.0386,0.0261,0.2489,0.6823,-2.4062,9.6774,-1.0,1.0,1.0
-0.0181,0.0781,0.2012,0.7805,-2.7773,9.9455,-1.0,1.0,1.0
-0.0578,0.1458,0.1711,0.6297,-2.9305,9.6223,-1.0,1.0,1.0
0.3389,0.2721,0.0879,0.7015,-2.7797,9.6391,-1.0,1.0,1.0
-0.2611,0.0107,0.3597,0.7063,-2.7845,9.4499,-1.0,1.0,1.0
-0.0554,0.04,0.0128,0.4764,-2.2553,9.8952,-1.0,1.0,1.0
-0.0288,0.0544,0.0368,0.5962,-2.1931,9.5026,-1.0,1.0,1.0
0.0218,0.0719,0.0538,0.759,-2.806,9.5984,-1.0,1.0,1.0
0.0008,0.0437,0.0695,0.577,-2.3152,9.663,-1.0,1.0,1.0
-0.0179,0.0386,0.1007,0.5842,-2.2913,9.6534,-1.0,1.0,1.0
-0.0472,0.0671,0.0978,0.5291,-2.5355,9.754,-1.0,1.0,1.0
-0.0147,0.057,0.1071,0.6009,-2.6624,9.5217,-1.0,1.0,1.0
-0.0064,0.069,0.1324,0.6536,-2.6001,9.6414,-1.0,1.0,1.0
-0.0306,0.028,0.1183,0.5722,-2.7174,9.6654,-1.0,1.0,1.0
-0.0509,0.053,0.0568,0.4693,-2.8635,9.572,-1.0,1.0,1.0
-0.0216,0.0402,0.0242,0.5411,-2.7701,9.4451,-1.0,1.0,1.0
0.0224,0.0458,-0.0218,0.5195,-2.8683,9.6774,-1.0,1.0,1.0
0.0218,0.0181,-0.0019,0.644,-3.1556,9.73,-1.0,1.0,1.0
-0.0128,-0.0021,0.0312,0.4214,-2.4157,9.3254,-1.0,1.0,1.0
-0.0016,0.0043,-0.0008,0.5339,-2.6145,9.7252,-1.0,1.0,1.0
-0.0248,-0.0147,0.0365,0.4597,-2.3822,9.5577,-1.0,1.0,1.0
-0.0181,0.0043,0.0914,0.2801,-2.7773,9.4739,-1.0,1.0,1.0
-0.0091,0.028,0.0866,0.6416,-3.7038,9.6941,-1.0,1.0,1.0
0.0157,0.0344,-0.2164,0.3903,-3.3686,9.7157,-1.0,1.0,1.0
0.0168,0.0368,-0.3222,0.4501,-2.8994,9.4475,-1.0,1.0,1.0
0.04,0.0458,-0.2004,0.2251,-2.4948,9.8162,-1.0,1.0,1.0
0.0997,0.0815,-0.2233,0.2849,-2.66,9.5169,-1.0,1.0,1.0
0.0901,0.0197,-0.1841,0.1437,-2.2386,9.3565,-1.0,1.0,1.0
0.0706,0.0077,-0.1079,0.1173,-2.3104,9.7779,-1.0,1.0,1.0
0.0589,0.0408,-0.1348,0.0311,-2.2769,9.6391,-1.0,1.0,1.0
0.0568,0.0173,-0.1034,-0.0742,-2.2769,9.663,-1.0,1.0,1.0
0.048,0.0573,-0.1175,0.0575,-2.4732,9.742,-1.0,1.0,1.0
0.0376,0.0517,-0.0938,-0.0096,-2.2649,9.6654,-1.0,1.0,1.0
0.0317,0.0373,-0.0421,-0.0263,-2.3367,9.8593,-1.0,1.0,1.0
0.0149,0.0791,-0.0695,-0.0646,-2.1763,9.833,-1.0,1.0,1.0
-0.0109,0.0157,-0.0935,-0.2969,-2.1284,9.4044,-1.0,1.0,1.0
-0.0405,0.0197,-0.0634,-0.3208,-2.0135,9.754,-1.0,1.0,1.0
0.0163,0.0661,-0.1066,-0.3424,-2.0087,9.7109,-1.0,1.0,1.0
0.0027,0.0373,-0.0613,-0.3735,-2.0806,9.5624,-1.0,1.0,1.0
0.0218,0.0245,-0.0541,-0.4453,-2.2793,9.8881,-1.0,1.0,1.0
-0.004,0.048,-0.0418,-0.3903,-2.2218,9.6271,-1.0,1.0,1.0
0.0021,0.0341,0.0733,-0.4046,-2.1332,9.6151,-1.0,1.0,1.0
0.0104,-0.0288,0.0642,-0.4405,-2.2505,9.414,-1.0,1.0,1.0
-0.0325,0.0096,0.0258,-0.3639,-2.0973,9.9814,-1.0,1.0,1.0
-0.0917,-0.0834,0.0045,-0.2705,-2.1979,9.6558,-1.0,1.0,1.0
-0.1178,-0.1599,0.0123,-0.2562,-2.4229,9.3781,-1.0,1.0,1.0
-0.0048,-0.0866,0.0136,-0.1245,-2.3822,9.742,-1.0,1.0,1.0
0.0141,-0.0282,-0.0189,-0.0192,-2.8347,9.809,-1.0,1.0,1.0
-0.0083,-0.0874,-0.0344,0.1317,-2.5379,9.5146,-1.0,1.0,1.0
-0.0179,-0.0866,-0.045,0.2849,-2.545,9.8186,-1.0,1.0,1.0
-0.0709,-0.0855,-0.0621,0.2203,-2.2721,9.6893,-1.0,1.0,1.0
-0.0538,-0.0949,-0.0727,0.4022,-2.964,9.4451,-1.0,1.0,1.0
-0.1002,-0.0802,-0.1207,0.2586,-2.0063,9.414,-1.0,1.0,1.0
-0.1452,-0.141,-0.0578,0.5291,-2.7821,9.5529,-1.0,1.0,1.0
-0.3994,-0.3411,-0.0216,0.893,-3.3088,9.8737,-1.0,1.0,1.0
-0.3144,-0.1178,-0.0474,1.1995,-3.6823,8.7867,-1.0,1.0,1.0
0.0362,-0.0131,-0.0029,1.391,-3.9528,8.9471,-1.0,1.0,1.0
-0.1751,-0.1705,-0.0653,1.9656,-4.13,9.1004,-1.0,1.0,1.0
0.1444,0.1082,0.0632,1.5036,-3.9145,9.4786,-1.0,1.0,1.0
0.2028,0.1881,0.0147,1.6807,-4.0869,8.7724,-1.0,1.0,1.0
0.2683,0.1879,-0.0,1.324,-3.8403,9.2249,-1.0,1.0,1.0
0.5963,0.311,-0.3928,1.2641,-3.9002,10.2735,-1.0,1.0,1.0
0.6107,0.1988,-0.0938,0.8188,-1.9369,8.758,-1.0,1.0,1.0
0.0632,0.0727,0.0261,0.6704,-2.4708,9.7564,-1.0,1.0,1.0
-0.0072,-0.0104,0.0282,0.7087,-2.8252,9.6534,-1.0,1.0,1.0
0.0093,0.0333,-0.0314,0.7925,-2.4995,9.6774,-1.0,1.0,1.0
-0.0176,-0.0352,-0.0269,0.5483,-2.296,9.5361,-1.0,1.0,1.0
0.1103,0.0157,-0.0115,0.6632,-2.4157,9.8497,-1.0,1.0,1.0
0.6566,0.2667,0.214,0.8499,-2.3296,9.7779,-1.0,1.0,1.0
0.2113,0.0421,0.0424,0.68,-1.573,9.8545,-1.0,1.0,1.0
0.1575,0.056,-0.0021,0.4741,-1.5347,9.7252,-1.0,1.0,1.0
0.0381,0.0203,-0.0147,0.5219,-1.4222,9.8617,-1.0,1.0,1.0
0.008,0.0466,-0.0141,0.5459,-1.4533,9.8473,-1.0,1.0,1.0
0.0645,0.0477,-0.0101,0.5698,-1.5179,9.7683,-1.0,1.0,1.0
-0.0973,-0.0109,0.0325,0.4932,-1.3575,10.003,-1.0,1.0,1.0
-0.0946,0.0629,-0.0293,0.3591,-1.6448,9.9934,-1.0,1.0,1.0
-0.1274,0.1388,-0.0877,0.3567,-1.889,9.742,-1.0,1.0,1.0
-0.1069,0.0248,-0.141,0.3065,-2.0399,9.5864,-1.0,1.0,1.0
-0.0101,0.037,0.0578,0.1963,-2.1189,9.9335,-1.0,1.0,1.0
0.0981,0.1849,-0.0179,0.2729,-2.3248,9.6462,-1.0,1.0,1.0
1.161,0.5494,0.0024,0.091,-1.6688,9.347,-1.0,1.0,1.0
-0.0687,-0.0616,-0.0107,-0.261,-0.8547,9.8785,-1.0,1.0,1.0
-0.0442,-0.0333,0.0269,-0.3424,-0.8404,10.0102,-1.0,1.0,1.0
-0.0682,0.0029,0.0312,-0.2682,-1.0343,9.7516,-1.0,1.0,1.0
-0.0927,0.0493,0.0661,-0.2322,-1.2617,10.0317,-1.0,1.0,1.0
-0.2406,0.0067,0.0807,-0.1101,-1.1779,9.8186,-1.0,1.0,1.0
-0.1791,0.0935,0.1061,-0.1604,-1.6568,10.2137,-1.0,1.0,1.0
-0.0709,0.1705,0.0759,-0.3112,-1.6352,9.9192,-1.0,1.0,1.0
-0.1338,0.085,0.122,-0.5674,-1.9178,9.6582,-1.0,1.0,1.0
