gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
1.2398,0.1367,0.3152,-0.7661,-1.2258,9.8019,-1.0,1.0,1.0
0.6883,-0.1042,0.2382,-0.9936,0.012,9.8162,-1.0,-1.0,1.0
1.1463,-0.0346,0.0813,-1.2139,1.5706,9.7827,-1.0,-1.0,1.0
-1.0512,0.1242,-0.332,-0.917,1.2043,6.9216,-1.0,-1.0,1.0
-0.4988,0.2446,-0.5012,-0.3567,-0.3304,9.0836,-1.0,1.0,1.0
-0.1588,0.9262,-0.1705,-0.7781,-0.158,9.6295,-1.0,1.0,1.0
-0.4772,2.0944,-0.5135,-1.7669,-1.6089,10.5776,1.0,1.0,1.0
0.2915,1.8101,-0.2377,-3.9696,-0.6943,7.9799,1.0,1.0,1.0
0.2145,1.3542,0.0003,-5.6479,-0.8116,8.3749,1.0,1.0,1.0
0.1159,1.2756,-0.2265,-6.4811,-1.2234,7.5824,1.0,1.0,1.0
-0.0192,1.5415,-0.5089,-7.7045,0.0192,2.9161,1.0,1.0,1.0
0.1234,0.8442,-0.1092,-8.2025,0.5698,3.4764,1.0,1.0,1.0
-0.081,0.8761,-0.2896,-8.9878,0.4214,3.2992,1.0,-1.0,1.0
0.0663,0.3738,-0.1636,-9.4044,0.8188,1.3647,1.0,-1.0,1.0
-0.0187,-1.5839,0.8175,-8.6024,1.1085,1.2977,1.0,-1.0,1.0
-0.4327,-3.6287,1.1948,-6.1315,-0.5986,4.64,1.0,1.0,1.0
-1.0853,-3.4003,0.5713,-2.8539,-2.9066,10.568,1.0,1.0,1.0
-0.8918,-1.4003,0.0586,-1.2426,-5.102,12.7539,1.0,1.0,1.0
0.3781,-0.983,0.064,-0.9792,-2.1931,7.1491,-1.0,1.0,1.0
-0.2928,-0.9473,0.2169,0.6488,-2.7078,9.402,-1.0,1.0,1.0
-0.0759,-1.1866,0.3488,1.8316,-3.4836,8.2911,-1.0,1.0,1.0
0.3043,-1.3185,0.1703,3.055,-3.2202,8.1882,-1.0,1.0,1.0
0.4799,-0.9739,0.4013,3.9145,-2.8395,8.4156,-1.0,1.0,1.0
0.9699,-1.3635,0.6651,5.3726,-2.0039,9.9575,-1.0,1.0,1.0
0.5209,-0.9529,0.2286,5.7868,-1.9321,8.2911,-1.0,1.0,1.0
0.9963,-0.6736,0.1228,7.0868,-0.7805,8.1666,-1.0,1.0,1.0
0.255,-0.4868,0.3403,6.0597,0.0431,7.3694,-1.0,1.0,1.0
0.1599,2.1365,-0.2737,6.4356,0.9649,8.011,-1.0,1.0,1.0
-0.0855,1.7339,-0.3096,3.9002,0.431,3.2082,-1.0,1.0,1.0
-0.5993,1.1415,-0.5041,1.8603,-0.8787,6.3614,-1.0,1.0,1.0
-0.1172,-0.1346,0.3792,0.7015,-0.4118,7.8434,-1.0,1.0,1.0
-0.0405,0.251,0.4013,0.5483,-1.7023,10.8601,-1.0,1.0,1.0
0.5164,1.1509,-0.1295,0.2825,-1.834,9.6199,-1.0,1.0,1.0
0.2172,0.5249,-0.0501,-0.5004,-1.0989,8.102,-1.0,1.0,1.0
0.0853,0.2777,0.1007,-0.9457,-1.2929,8.6024,-1.0,1.0,1.0
-0.2377,0.5945,-0.1466,-0.9218,-1.1085,9.979,-1.0,1.0,1.0
0.1164,0.7394,-0.033,-1.4437,-0.972,7.6854,-1.0,1.0,1.0
1.8047,-0.1591,-0.1873,-1.4988,0.51,7.2784,1.0,-1.0,1.0
2.4922,-0.0333,0.4602,-1.154,1.9824,8.4276,-0.187,-1.0,1.0
1.1263,0.2153,0.2515,-1.2713,3.6152,9.1818,1.0,-1.0,1.0
0.9046,0.0077,0.2443,-1.7693,5.2194,8.3965,1.0,-1.0,1.0
0.4562,0.1487,0.425,-2.0039,5.6647,7.5968,1.0,-1.0,1.0
0.1391,0.024,0.0749,-2.2458,5.4037,7.343,1.0,-1.0,1.0
-1.2167,-0.3549,0.0909,-2.0231,5.3678,8.0828,1.0,-1.0,1.0
-3.6668,-0.6067,-0.5108,-1.5945,2.5426,9.4762,1.0,-1.0,1.0
-2.7507,-0.0671,-0.8484,-0.9098,-0.5986,8.4755,-1.0,1.0,1.0
-1.0632,0.0879,-0.401,-0.8452,-4.4245,8.1427,-1.0,1.0,1.0
-1.0357,0.1242,-0.4591,-1.2785,-5.5976,9.2057,-1.0,1.0,1.0
-1.271,0.4402,-0.5718,-1.3575,-6.1411,7.8673,0.0991,1.0,1.0
-1.2425,0.1239,-0.6099,-2.2793,-6.8115,5.7317,1.0,1.0,1.0
-0.8884,-0.0552,-0.3493,-2.5067,-7.7045,5.9807,1.0,1.0,1.0
-0.9459,0.1188,-0.7541,-2.8683,-7.5944,5.0877,1.0,1.0,1.0
-0.7147,-0.0882,-0.13,-2.7916,-8.9447,4.7621,1.0,1.0,1.0
1.3083,-0.3525,0.5399,-3.7134,-5.94,4.5226,1.0,1.0,1.0
3.5869,-0.6899,1.1247,-2.4397,-6.5841,5.6647,1.0,1.0,1.0
2.0821,-0.3778,0.5271,-1.3671,-4.1156,7.8362,0.9571,1.0,1.0
2.1999,-0.3075,0.6416,-1.3216,-2.4038,9.0333,-1.0,1.0,1.0
1.5028,0.0157,0.3051,-1.4557,-0.7302,9.2225,-1.0,1.0,1.0
0.4471,0.0306,0.2377,-1.0965,-0.6009,10.5489,-1.0,-1.0,1.0
-0.2166,-0.0181,0.0107,-1.2522,-0.4453,9.4523,-1.0,-1.0,1.0
0.0011,-0.2771,0.0895,-1.2282,0.1987,9.5553,-1.0,-1.0,1.0
-1.8237,-0.5041,-0.5678,-0.9146,-1.1779,8.6646,-1.0,1.0,1.0
0.1274,1.4626,-0.2481,-1.3743,-2.4948,9.5385,-1.0,1.0,1.0
-0.1092,2.0163,-0.2494,-2.9353,-2.1739,8.3151,1.0,1.0,1.0
0.2657,1.3251,-0.3706,-4.9273,-1.1444,7.6447,1.0,1.0,1.0
0.3443,1.1775,-0.3541,-5.5593,-1.2426,7.6255,1.0,1.0,1.0
0.0482,1.2436,-0.2065,-6.7038,-0.9864,6.7493,1.0,1.0,1.0
0.0242,1.0235,-0.2198,-7.1108,-1.403,6.0478,1.0,1.0,1.0
-0.1292,0.7368,-0.1346,-8.2049,-0.5698,4.3072,1.0,1.0,1.0
-0.234,0.2491,0.0165,-8.1858,-0.2298,4.1252,1.0,1.0,1.0
-0.1788,-0.5001,0.0786,-7.5537,-0.644,5.691,1.0,1.0,1.0
-0.478,-2.3206,0.4354,-5.9807,-0.0575,6.5098,1.0,1.0,1.0
-1.072,-1.8189,0.534,-4.0654,-1.8004,7.9511,1.0,1.0,1.0
-0.3016,-2.1621,0.4173,-1.5754,-2.7198,7.7261,1.0,1.0,1.0
0.0877,-1.6089,0.1617,0.1269,-3.0287,8.5042,-1.0,1.0,1.0
-0.0067,-1.5042,0.0525,1.561,-3.3591,10.7859,-1.0,1.0,1.0
0.3011,-1.193,0.2971,2.8419,-3.1244,10.2975,-1.0,1.0,1.0
0.6843,-0.8836,0.6107,4.2497,-2.2673,11.5496,-1.0,1.0,1.0
0.0112,-0.5748,0.1828,4.695,-1.6855,9.1913,-1.0,1.0,1.0
0.4469,-0.8969,0.1892,6.1794,0.2658,8.9495,-1.0,1.0,1.0
0.0789,-0.295,0.4687,6.1627,0.079,9.6175,-1.0,1.0,1.0
0.0605,-0.0389,0.1175,6.0813,-0.2203,7.3694,-1.0,1.0,1.0
0.1015,0.0767,0.2787,6.8019,-0.2897,9.4451,-1.0,1.0,1.0
0.0757,0.4807,0.0834,7.0294,-1.5945,10.2424,-1.0,1.0,1.0
0.3453,1.9159,0.6787,4.6831,2.1955,4.628,-1.0,1.0,1.0
0.0496,1.4242,0.5822,3.2394,0.3926,8.6502,-1.0,0.1034,1.0
-0.1511,1.3691,0.0013,1.7382,-1.0582,8.0948,-1.0,-1.0,1.0
0.2555,0.8916,0.5332,-0.0551,-1.4078,10.4842,-1.0,-1.0,1.0
0.5987,0.8092,0.5553,-0.5171,-1.0008,11.3844,-1.0,-1.0,1.0
-0.0256,0.8423,-0.0043,-1.1181,-0.2969,8.2744,0.0991,-1.0,1.0
0.0703,0.3136,0.0781,-2.0566,0.6369,7.6207,1.0,-1.0,1.0
0.04,0.2963,0.0109,-1.7454,0.3879,9.7013,1.0,-1.0,1.0
-0.4804,0.3317,-0.2904,-1.7095,0.0,8.8729,1.0,-1.0,1.0
-0.9609,-0.1063,-0.141,-1.9609,-1.1564,9.3781,1.0,-1.0,1.0
-0.093,-0.4314,-0.0282,-1.9609,-0.8308,9.3996,1.0,1.0,1.0
2.3955,-0.2254,0.0168,-1.1516,0.5411,9.2775,1.0,-1.0,1.0
2.7118,-0.4719,0.0754,-1.4629,4.1348,9.1411,-1.0,-1.0,1.0
1.1842,0.2177,0.4018,-1.0654,5.0733,10.4603,1.0,-1.0,1.0
1.2569,0.6614,0.4173,-1.9848,5.1954,7.7572,1.0,-1.0,1.0
-0.056,0.1308,0.0157,-2.5235,6.2944,6.8354,1.0,-1.0,1.0
-0.0741,-0.0698,0.0815,-2.6456,6.8187,7.2113,1.0,-1.0,1.0
-2.1709,0.0632,-0.0336,-2.478,4.6543,7.8602,1.0,-1.0,1.0
-2.9793,-0.21,-0.5025,-2.3032,1.1325,10.6662,1.0,-1.0,1.0
-2.448,-0.2827,-0.3,-2.3248,-1.4389,10.3717,1.0,-1.0,1.0
-1.8024,0.1881,-0.3344,-1.9201,-3.9289,9.5984,1.0,1.0,1.0
-1.6713,0.2825,-0.4834,-2.5786,-4.4891,7.8075,1.0,1.0,1.0
-1.7309,0.1252,-0.5284,-2.8419,-4.9009,6.869,1.0,1.0,1.0
-1.3912,-0.0224,-0.3587,-2.7557,-6.359,6.7636,1.0,1.0,1.0
-1.0328,0.1599,-0.4586,-3.0981,-6.6966,5.94,1.0,1.0,1.0
-0.6912,-0.0045,-0.0064,-3.6248,-7.2377,4.9943,1.0,1.0,1.0
-0.1026,-0.1223,0.0016,-3.2274,-8.5329,4.7645,1.0,1.0,1.0
2.6151,-0.7035,0.8228,-2.3008,-7.6854,9.663,1.0,1.0,1.0
2.7574,-0.5167,0.312,-1.3862,-4.9392,9.0908,-0.473,1.0,1.0
2.088,0.2422,0.4903,-1.0415,-2.6121,10.2544,-1.0,1.0,1.0
0.7538,0.6123,0.3102,-0.8356,-1.9489,10.8649,-1.0,1.0,1.0
-0.0301,0.1641,-0.0421,-1.1971,-0.2394,8.8154,-1.0,-1.0,1.0
-0.3829,-0.0341,0.073,-1.142,-0.6321,10.0125,-1.0,0.4089,1.0
-0.5135,-0.5127,-0.0767,-1.1277,-0.7901,9.7683,-1.0,1.0,1.0
-0.1655,0.2385,-0.0128,-0.7039,-1.0918,8.7269,-1.0,1.0,1.0
-0.7498,0.267,0.2017,-0.5483,-2.4014,11.3246,-1.0,1.0,1.0
-0.2284,1.9913,-0.4242,-1.719,-3.2513,8.9926,-0.187,1.0,1.0
0.4309,1.7765,-0.397,-3.3926,-2.3511,7.8314,1.0,1.0,1.0
-0.1108,1.6198,-0.5726,-5.0829,-2.2865,8.1451,1.0,1.0,1.0
0.4226,1.3853,-0.6502,-6.6463,-0.4788,5.2529,1.0,1.0,1.0
-0.0139,1.449,-0.06,-7.4029,-0.9505,6.8666,1.0,1.0,1.0
0.105,1.1511,-0.3587,-8.4635,-0.7829,3.2777,1.0,1.0,1.0
0.077,0.8649,-0.2577,-8.9806,-0.5962,3.3686,1.0,1.0,1.0
0.0592,-0.6065,0.2481,-8.7891,-0.9792,3.0694,1.0,1.0,1.0
-0.2643,-2.7957,0.6432,-7.2808,-0.6752,4.5921,1.0,1.0,1.0
-0.7344,-3.8661,0.7488,-4.5657,-2.7533,6.3758,1.0,1.0,1.0
0.1215,-2.1114,0.6105,-2.5331,-2.1404,8.8681,1.0,1.0,1.0
0.2443,-1.9689,0.7869,-0.3424,-2.8778,9.8904,-1.0,1.0,1.0
0.7578,-1.3987,0.3403,0.9218,-1.6831,9.572,-1.0,1.0,1.0
0.3283,-1.6345,0.4077,2.5139,-1.3264,9.5098,-1.0,1.0,1.0
0.3698,-1.0062,0.1881,3.4141,-1.2019,9.3087,-1.0,1.0,1.0
0.1804,-0.8681,0.0815,4.4197,-1.1109,10.5201,-1.0,1.0,1.0
-0.1537,-0.6193,0.2803,5.1667,-1.47,10.307,-1.0,1.0,1.0
-0.2952,-0.6203,0.0288,5.5617,-1.4916,10.1059,-1.0,1.0,1.0
-0.101,-0.0949,-0.1162,6.3422,-1.6424,10.0197,-1.0,1.0,1.0
-0.138,-0.0807,0.0144,6.4189,-2.2003,9.1746,-1.0,1.0,1.0
-0.5452,1.7379,0.1655,6.5625,-1.3527,10.9798,-1.0,1.0,1.0
0.0136,1.5673,-0.2084,3.0765,-1.482,9.3948,-1.0,1.0,1.0
0.052,1.7555,-0.1074,1.3503,-2.4588,10.5345,-1.0,1.0,1.0
-0.061,1.3603,-0.1458,-0.1772,-2.6528,10.5105,-1.0,1.0,1.0
-0.141,1.2097,-0.0083,-1.3288,-2.5977,10.1107,1.0,1.0,1.0
-0.579,0.582,-0.2108,-1.7909,-2.7533,9.6869,1.0,1.0,1.0
-0.1005,0.5788,-0.2662,-2.0734,-2.399,8.8873,1.0,1.0,1.0
0.2984,0.4234,-0.2417,-2.1644,-1.6616,9.5026,1.0,1.0,1.0
-0.0695,0.1788,-0.0778,-2.5929,-1.5323,8.9136,1.0,1.0,1.0
-0.0147,0.1388,-0.2377,-2.2673,-1.1732,9.845,1.0,1.0,1.0
1.821,0.0552,0.0749,-2.2553,-0.7494,9.4236,1.0,1.0,1.0
3.1197,0.3381,0.3973,-2.2841,1.7645,9.6223,1.0,-1.0,1.0
1.7488,0.4064,0.3246,-2.2386,4.1348,8.3917,1.0,-1.0,1.0
1.0736,0.1487,0.2326,-2.8754,5.1164,7.8506,1.0,-1.0,1.0
0.7482,0.2459,0.1202,-3.0718,6.1172,6.7732,1.0,-1.0,1.0
0.2062,0.3517,-0.0472,-3.4476,5.375,6.7516,1.0,-1.0,1.0
-1.5905,0.0088,-0.073,-3.2106,5.0087,7.4986,1.0,-1.0,1.0
-3.1808,-0.7354,-0.4413,-2.8491,3.2489,8.6263,1.0,-1.0,1.0
-3.3345,-0.3384,-0.7011,-2.0734,0.3424,9.3805,1.0,-1.0,1.0
-2.4285,-0.5572,-0.4818,-1.9249,-3.1364,9.1842,1.0,1.0,1.0
