gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-1.8658,-0.308,0.4205,-3.1029,5.679,7.7117,1.0,-1.0,1.0
-2.1357,-0.6163,0.3936,-3.0215,3.9648,7.6016,1.0,-1.0,1.0
-1.9145,-0.6797,0.5444,-2.7461,1.3647,9.2488,1.0,-1.0,1.0
-1.9942,-0.9633,0.2161,-1.8268,-1.1564,10.4986,-1.0,1.0,1.0
-1.3014,-0.53,0.1444,-1.1803,-3.1029,9.924,-1.0,1.0,1.0
-1.251,-0.5257,0.0501,-0.6081,-3.6272,9.572,-1.0,1.0,1.0
-0.7136,-0.2134,-0.2846,-0.1604,-5.454,9.1937,-1.0,1.0,1.0
-0.5985,-0.2403,0.1186,-0.2777,-5.3415,8.2959,-1.0,1.0,1.0
0.1303,-0.2566,0.2177,-0.1844,-5.6336,8.3629,-1.0,1.0,1.0
1.8892,1.0722,1.1367,0.5315,-5.4516,9.1674,-1.0,1.0,1.0
-0.1735,-0.0669,0.1002,0.3328,-5.2481,8.734,-1.0,1.0,1.0
2.4789,0.7035,0.643,0.1077,-4.0103,9.9838,-1.0,1.0,1.0
7.9694,2.6873,0.3776,-1.585,1.561,10.9128,-1.0,-1.0,1.0
3.4531,1.0102,0.6451,-2.3679,5.4947,7.8195,1.0,-1.0,1.0
2.9513,0.9028,0.1836,-3.5171,7.592,6.6248,1.0,-1.0,1.0
3.7129,1.0211,0.2614,-3.6464,9.5409,4.5849,1.0,-1.0,1.0
3.2562,0.9094,-0.1045,-3.3591,8.6072,2.9975,1.0,-1.0,1.0
3.5922,1.3006,-0.9792,-3.4644,9.0836,0.6033,1.0,-1.0,1.0
2.396,0.9886,-0.8058,-2.49,10.2975,-2.466,1.0,-1.0,-1.0
1.4125,0.5697,-0.477,-1.9297,8.7269,-3.4884,0.3851,-1.0,-1.0
0.0663,0.5012,-0.251,-1.3096,8.339,-3.3208,-1.0,-1.0,-1.0
-0.0165,0.36,-0.1943,-1.0606,8.5928,-3.6296,-1.0,-1.0,-1.0
0.141,0.2118,-0.1793,-0.996,8.6694,-3.7493,-1.0,-1.0,-1.0
0.5521,0.4194,-0.2726,-0.4812,8.7293,-3.6009,-1.0,-1.0,-1.0
0.8111,0.5356,-0.4559,0.1389,8.6167,-5.1667,-1.0,-1.0,-1.0
0.2566,0.4429,-0.1703,0.4118,8.6383,-5.5809,-1.0,-1.0,-1.0
0.0722,0.3576,-0.1162,0.8428,8.7269,-6.0286,-1.0,-1.0,-1.0
0.1029,0.2606,-0.1207,1.3288,8.1546,-5.612,-1.0,-1.0,-1.0
-0.0546,0.1319,-0.0421,1.549,8.0134,-5.284,-1.0,-1.0,-1.0
-0.0195,0.1639,-0.0274,1.4389,8.3414,-5.1978,-1.0,-1.0,-1.0
-0.0144,0.226,0.0232,1.3671,8.3151,-5.5737,-1.0,-1.0,-1.0
-0.0429,0.0946,0.053,1.4485,8.442,-5.1044,-1.0,-1.0,-1.0
-0.3981,-0.2286,0.3608,1.1803,9.1554,-5.5569,-1.0,-1.0,-1.0
-1.61,-0.5047,0.9718,0.17,9.8761,-3.8355,-1.0,-1.0,-1.0
-2.4296,-0.2521,1.0664,-0.4645,9.1004,-1.5562,-1.0,-1.0,-1.0
-3.011,-0.9145,1.1269,-1.5945,8.2768,0.4166,0.6711,-1.0,1.0
-2.8637,-0.6619,0.8759,-2.6264,6.9575,3.62,1.0,-1.0,1.0
-1.8082,-0.3499,0.5915,-3.2944,5.5138,6.9647,1.0,-1.0,1.0
-1.2761,-0.1777,0.3845,-3.9576,5.217,7.3215,1.0,-1.0,1.0
-1.9574,0.0517,0.6001,-3.9552,3.2394,8.679,1.0,-1.0,1.0
-1.0962,-0.1439,0.2657,-3.9792,0.4286,9.7109,1.0,-1.0,1.0
