timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
14200,-0.296,-0.1652,0.5335,3.3495,9.2608,-1.2402,-1.0,-1.0,-1.0
14300,-1.2364,-0.1993,3.0313,3.0023,7.841,-0.9098,-1.0,-1.0,1.0
14400,-0.8764,-0.8335,1.6268,0.8021,3.9025,-2.2027,-1.0,-1.0,1.0
14500,-0.8186,-0.991,2.0989,-3.5769,11.7436,1.1923,1.0,-1.0,1.0
14600,-0.8537,-0.5894,1.8271,-4.4819,7.4412,3.0789,1.0,-1.0,1.0
14700,-0.4631,-0.5692,1.1738,-5.0901,4.3766,4.9632,1.0,-1.0,1.0
14800,-0.049,-0.0226,0.5561,-5.7892,5.2601,5.2672,1.0,-1.0,1.0
14900,0.3557,0.0799,0.6163,-6.4715,4.7381,4.8818,1.0,-1.0,1.0
15000,0.3379,-0.1335,0.6638,-7.2449,6.9073,3.0718,1.0,-1.0,1.0
15100,-3.4307,-2.6087,-0.8492,-5.3415,1.1851,6.2225,1.0,-1.0,1.0
15200,-2.9894,-2.8874,-1.3784,-2.8491,0.7829,8.9735,1.0,-1.0,1.0
15300,-3.5216,-3.0563,-0.7565,1.0511,-3.4979,10.9894,-1.0,1.0,1.0
15400,-1.7794,-1.1002,-0.4772,1.8268,-5.4851,9.8258,-1.0,1.0,1.0
15500,-1.4229,-0.7594,-0.0325,1.81,-5.3798,8.77,-1.0,1.0,1.0
15600,-2.4555,-2.1565,0.0706,3.6105,-6.1555,6.2082,-1.0,1.0,1.0
15700,-0.7485,-0.7541,0.1639,4.8483,-7.3095,5.2888,-1.0,1.0,1.0
15800,-0.5737,-1.805,0.5196,5.861,-7.7452,2.7461,-1.0,1.0,1.0
15900,1.0003,-0.5404,0.6707,6.3901,-6.7038,4.3814,-1.0,1.0,1.0
16000,0.4684,0.1724,0.1466,7.1036,-7.9416,4.8076,-1.0,1.0,1.0
16100,-0.1876,0.5774,-0.0197,7.0581,-7.6231,5.1882,-1.0,1.0,1.0
16200,1.0912,4.7782,0.4279,7.027,-6.0406,6.9025,-1.0,1.0,1.0
16300,0.7637,4.0915,0.0149,2.0686,-5.3199,3.869,-1.0,1.0,1.0
16400,0.5678,1.756,0.1276,-0.3711,-4.7238,7.7165,1.0,1.0,1.0
16500,0.5329,0.5332,-0.3163,-0.17,-4.6807,10.6087,1.0,1.0,1.0
16600,1.5447,1.3976,-0.8548,-1.6257,-4.5777,10.647,1.0,1.0,1.0
16700,2.0467,2.1786,-0.4378,-4.2497,0.6823,9.5337,1.0,-1.0,1.0
16800,1.5092,1.5623,-0.385,-5.1499,0.8045,8.5497,1.0,-1.0,1.0
16900,1.1932,0.3144,-0.5321,-6.7516,1.1109,6.2369,1.0,-1.0,1.0
17000,2.4586,0.5862,-0.9411,-5.9616,1.4365,6.3925,1.0,-1.0,1.0
