timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
9100,-3.0947,-0.4538,-0.2459,7.9966,-1.6496,5.9807,-1.0,-1.0,1.0
9200,-2.7246,-0.0701,-0.2526,9.0836,-3.3112,6.845,-1.0,1.0,1.0
9300,-1.2207,-0.1503,-0.2555,7.2018,-3.9193,4.0749,-1.0,1.0,1.0
9400,-1.8058,0.3944,-0.4279,7.604,-4.5705,3.8164,-1.0,1.0,1.0
9500,-1.4083,0.336,-0.5063,7.5154,-5.2984,4.4077,-1.0,1.0,1.0
9600,-1.0504,0.7506,-1.0267,7.0533,-7.197,4.7357,-1.0,1.0,1.0
9700,-0.3123,1.2484,-0.6925,4.9728,-7.6926,2.2936,-1.0,1.0,1.0
9800,-0.2198,1.8162,-0.918,4.3096,-9.3972,4.1515,-1.0,1.0,1.0
9900,0.8881,2.0272,-1.5982,2.0087,-9.5505,2.8802,-1.0,1.0,1.0
10000,1.8738,2.5687,-1.9425,-1.5419,-7.3909,3.0191,1.0,1.0,1.0
10100,0.6832,1.4448,-1.2145,-4.118,-5.952,4.1587,1.0,1.0,1.0
10200,1.9795,0.8855,-1.4088,-5.387,-5.4684,5.1715,1.0,1.0,1.0
10300,2.6774,-0.1306,-1.6729,-6.1938,-1.8148,8.0589,1.0,1.0,1.0
10400,1.6625,-0.3304,-0.8764,-6.4476,0.1939,7.8721,1.0,-1.0,1.0
10500,2.7637,-0.222,-1.1111,-5.5881,1.5538,9.0357,1.0,-1.0,1.0
10600,1.2225,-1.0544,-0.6209,-5.1691,3.6536,6.7971,1.0,-1.0,1.0
10700,1.5058,-0.9094,-0.7653,-3.893,4.707,6.2656,1.0,-1.0,1.0
10800,0.4791,-1.0669,-0.9443,-2.0231,5.9759,8.1427,1.0,-1.0,1.0
10900,0.1058,-1.5226,-0.6177,-0.6704,6.2632,8.1331,-1.0,-1.0,1.0
11000,-0.2134,-1.6545,-0.785,0.8763,5.9975,7.2616,-1.0,-1.0,1.0
11100,0.0309,-0.9515,-0.3683,2.9928,6.9528,8.09,-1.0,-1.0,1.0
11200,-0.3291,-1.0808,-0.1812,4.1468,6.0861,7.7883,-1.0,-1.0,1.0
11300,-1.0677,-1.0507,-0.3757,4.7094,3.6009,7.1204,-1.0,-1.0,1.0
11400,-0.9446,-1.2111,-0.3008,6.6583,2.5522,7.4244,-1.0,-1.0,1.0
11500,-0.8474,-0.4628,-0.2172,6.7062,2.4565,6.7109,-1.0,-1.0,1.0
11600,-1.4821,-0.2976,-0.073,7.2425,0.9026,6.7253,-1.0,-1.0,1.0
11700,-2.5066,-0.2577,-0.2481,8.5641,-2.9377,4.9273,-1.0,1.0,1.0
11800,-2.549,0.2009,-0.2425,7.3358,-1.6137,5.6,-1.0,1.0,1.0
11900,-2.9583,0.3267,-0.3728,8.023,-4.063,4.9728,-1.0,1.0,1.0
12000,-1.7536,0.3088,-0.36,7.3119,-5.8514,3.7254,-1.0,1.0,1.0
12100,-0.7959,0.5012,-0.2403,7.0892,-6.7971,3.0358,-1.0,1.0,1.0
12200,-0.2102,0.8911,-0.3693,6.1459,-7.7165,2.5786,-1.0,1.0,1.0
12300,0.1905,2.464,-1.0022,5.284,-7.5896,2.9856,-1.0,1.0,1.0
12400,1.6563,3.096,-1.0595,3.5937,-6.9911,7.0677,-1.0,1.0,1.0
12500,0.0482,1.8173,-0.6129,0.6967,-6.2608,6.9575,-1.0,1.0,1.0
12600,0.688,2.1288,-0.8394,-1.0223,-5.9137,7.6303,1.0,1.0,1.0
12700,0.4157,1.5143,-0.5478,-3.0646,-4.2258,7.5585,1.0,1.0,1.0
12800,0.943,1.3475,-0.6654,-4.4628,-4.2713,6.9073,1.0,1.0,1.0
12900,0.3922,0.4093,-0.3184,-5.0135,-3.723,6.9145,1.0,1.0,1.0
13000,1.2958,0.6241,-0.4317,-5.466,-2.9305,8.0517,1.0,1.0,1.0
13100,3.2029,-0.7855,-1.1524,-4.5059,0.3567,8.7173,1.0,-1.0,1.0
13200,0.7445,-1.0389,-0.8172,-4.5921,2.2697,6.7373,1.0,-1.0,1.0
13300,-0.8905,-1.4229,0.0266,-2.8659,1.6137,9.2464,1.0,-1.0,1.0
13400,-0.4914,-1.0728,-0.1889,-0.972,1.3551,11.3078,1.0,-1.0,1.0
13500,-0.9475,-1.8671,0.0488,-0.2131,-0.9218,9.5385,-1.0,-1.0,1.0
13600,-0.6246,-1.2116,-0.1514,0.4836,0.2203,9.426,-1.0,1.0,1.0
13700,0.6712,0.7506,0.1279,1.7071,-0.8523,9.8665,-1.0,1.0,1.0
13800,0.9811,0.4844,0.2364,2.4062,-1.4581,9.9695,-1.0,1.0,1.0
13900,1.4917,0.9649,0.0208,0.5052,-0.0263,8.5928,-1.0,-1.0,1.0
14000,0.2742,0.8231,-0.1687,0.2466,-0.0168,9.6007,-1.0,-1.0,1.0
14100,0.3096,0.5039,-0.2252,-0.2658,-0.431,9.7731,-1.0,-1.0,1.0
