timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
9800,0.1817,-0.1207,-0.0642,-1.4437,9.6414,2.2936,-1.0,-1.0,1.0
9900,-2.9194,-0.0749,-0.4706,-1.585,7.8937,3.5338,-1.0,-1.0,1.0
10000,-8.7314,-3.5064,-1.1482,1.6999,1.4245,9.347,-1.0,-1.0,1.0
10100,-5.1158,-0.3573,-1.2729,2.873,-4.5945,11.7005,-1.0,1.0,1.0
10200,-2.7899,0.5553,-0.8713,2.0016,-6.7588,3.2034,-1.0,1.0,1.0
10300,-1.8791,-0.5473,-0.5436,0.3879,-8.7412,2.4325,-1.0,1.0,1.0
10400,-1.0547,-0.1561,-0.4549,-0.0479,-9.0285,0.6584,-1.0,1.0,1.0
10500,-1.0179,-0.3544,-0.3107,-0.3184,-10.319,-0.4262,-1.0,1.0,1.0
10600,-0.9449,-0.2814,-0.2041,-0.3017,-10.0365,-1.9824,-1.0,1.0,1.0
10700,0.377,0.0354,0.1314,-2.0016,-9.7851,-2.0925,-1.0,1.0,0.0613
10800,8.7312,0.7655,0.7381,-1.154,-8.1499,1.0223,-1.0,1.0,1.0
10900,8.3784,-0.7618,0.7845,1.8244,-4.0294,9.5672,-1.0,1.0,1.0
11000,5.2941,0.9206,0.7173,-0.8021,2.0446,5.4779,-1.0,-1.0,1.0
11100,1.3438,0.1516,-0.5425,-0.0024,6.8594,7.355,-1.0,-1.0,1.0
11200,0.1207,0.1623,0.4991,-1.063,7.5393,6.6248,-1.0,-1.0,1.0
11300,-3.9471,-1.0893,-1.081,0.7973,2.1787,7.7428,-1.0,-1.0,1.0
11400,-4.8899,-1.4493,0.1066,1.324,0.577,6.9408,-1.0,-1.0,1.0
11500,0.0773,-0.3269,0.4149,2.2625,-1.4629,10.999,-1.0,-1.0,1.0
11600,0.0413,1.404,0.4946,1.81,-1.6376,13.0819,-1.0,-1.0,1.0
11700,-0.146,3.4936,-0.1596,0.0622,-0.4621,12.7922,-1.0,1.0,1.0
11800,-1.1008,4.9682,0.6635,-3.3734,1.1923,8.5736,1.0,1.0,1.0
11900,-0.4711,2.6169,0.1791,-6.8905,-1.2785,4.8866,1.0,1.0,1.0
12000,-0.7719,1.7563,-0.6219,-7.9224,-1.2306,2.8252,1.0,1.0,1.0
12100,-0.494,0.8308,-0.215,-8.6502,-2.7366,2.0159,1.0,1.0,1.0
12200,-0.1236,0.0208,-0.0802,-8.6838,-1.9154,-0.2035,1.0,1.0,1.0
12300,-0.1162,-1.9297,-0.0602,-8.3103,-1.731,-0.9673,1.0,1.0,1.0
12400,0.7919,-3.6801,0.3816,-5.8035,-2.9473,6.8666,1.0,1.0,1.0
12500,0.6432,-5.7492,0.6518,-0.6273,-1.0104,12.3948,1.0,1.0,1.0
12600,2.4896,-4.0268,0.0927,2.4828,-1.0894,9.5888,-1.0,-1.0,1.0
12700,0.0245,-2.4946,-2.1666,5.2816,1.4557,7.7452,-1.0,-1.0,1.0
12800,0.0698,-2.1549,1.2324,8.5018,1.5323,9.0501,-1.0,-1.0,1.0
12900,-0.3216,-1.9345,-1.1418,9.232,0.2035,5.8586,-1.0,-1.0,1.0
13000,-0.0903,-1.4192,-0.0053,9.8617,-1.2593,4.7621,-1.0,-1.0,1.0
13100,-0.1061,-0.4975,0.1311,9.7013,-1.1301,2.8611,-1.0,-1.0,-1.0
13200,-0.3083,0.0935,0.3906,10.5153,0.8428,4.288,-1.0,-1.0,-1.0
13300,-0.5868,2.0845,-0.3094,10.4339,1.4605,6.8977,-1.0,-1.0,-1.0
13400,0.1567,4.1899,1.1421,7.1036,2.5786,5.1691,-1.0,-1.0,1.0
13500,-0.4042,3.3867,0.6486,4.6663,2.1883,4.0725,-1.0,-1.0,1.0
13600,-0.5276,1.1095,-0.1966,0.5411,0.1844,8.521,-1.0,-1.0,1.0
13700,0.0847,0.8721,0.21,-0.3591,-1.0487,10.252,-1.0,-1.0,1.0
13800,1.1535,1.3816,0.3246,-2.0638,-0.1963,9.3924,1.0,-1.0,1.0
13900,1.444,0.2425,-0.6344,-2.2386,0.589,9.8258,1.0,-1.0,1.0
14000,0.5875,-0.0171,0.4549,-1.3982,1.64,8.9567,1.0,-1.0,1.0
14100,0.2305,-0.2158,0.141,-1.9632,1.8004,9.1291,1.0,-1.0,1.0
14200,1.1106,0.036,-0.3691,-1.6903,1.0678,10.3549,1.0,-1.0,1.0
14300,4.0617,0.4615,-0.06,-1.9178,4.0654,7.5824,1.0,-1.0,1.0
14400,3.0395,0.2611,-0.3608,-1.6328,7.027,5.9855,1.0,-1.0,1.0
14500,2.4027,-0.6059,-0.3691,-1.2857,8.4755,3.304,1.0,-1.0,1.0
14600,0.2385,-0.6491,-0.2276,-0.9098,9.8857,2.6863,-1.0,-1.0,1.0
14700,-0.1314,-0.1852,-0.0083,-1.1013,9.5026,3.6081,-1.0,-1.0,1.0
14800,-4.124,-1.23,-0.3842,-1.0319,5.466,4.288,-1.0,-1.0,1.0
14900,-7.175,-2.5197,-0.1351,1.4772,-1.3072,9.0597,-1.0,-1.0,1.0
15000,-3.5725,0.0043,-0.4746,1.1085,-5.8514,9.9024,-1.0,1.0,1.0
15100,-0.7592,0.8335,-0.7107,0.984,-5.2361,5.6982,-1.0,1.0,1.0
15200,-1.4517,-0.2491,-0.4415,0.091,-7.6399,6.3901,-1.0,1.0,1.0
15300,-0.6432,0.2062,-0.4477,0.7278,-8.9711,4.9847,-1.0,1.0,1.0
15400,-0.6033,-0.1687,-0.2166,0.1628,-9.1698,4.6926,-1.0,1.0,1.0
15500,-0.0019,-0.1903,-0.1836,0.1748,-8.7364,4.0342,-1.0,1.0,1.0
15600,2.7675,1.0008,-0.4549,-0.4956,-8.7221,5.7557,-1.0,1.0,1.0
15700,4.5805,0.6347,-0.3912,-0.51,-6.043,9.1004,-1.0,1.0,1.0
15800,2.1234,-1.2359,0.2289,-0.7278,-2.2649,12.2703,-1.0,1.0,1.0
15900,2.031,0.2305,0.4213,0.8691,1.1205,10.2687,-1.0,-1.0,1.0
16000,-1.6297,-0.243,-0.1927,0.3903,1.4413,9.4475,-1.0,-1.0,1.0
16100,-1.008,0.1649,0.4599,1.6137,-0.0694,10.3932,-1.0,-1.0,1.0
16200,-0.2342,0.2012,0.2212,0.9984,0.5818,10.3741,-1.0,-1.0,1.0
16300,0.2558,0.8553,0.3027,0.9601,-0.079,10.8529,-1.0,-1.0,1.0
16400,0.6142,0.7352,-0.0381,-0.1963,0.2131,10.1969,-1.0,-1.0,1.0
16500,0.405,2.0709,0.3003,-0.9433,-0.0024,10.2496,-1.0,-1.0,1.0
16600,-0.3778,2.5932,0.1849,-2.7868,-0.1772,8.6886,1.0,-1.0,1.0
16700,-0.9808,2.2577,0.1442,-4.8147,-0.316,10.0796,1.0,-1.0,1.0
16800,-0.3962,2.7598,0.0586,-6.6798,-1.4772,3.7302,1.0,1.0,1.0
16900,-0.0226,1.8911,0.0285,-8.3055,-1.834,3.8523,1.0,1.0,1.0
17000,0.1029,1.0392,-0.1066,-9.0429,-1.7957,0.6201,1.0,1.0,1.0
17100,-0.0176,0.1668,-0.121,-9.1698,-1.9992,0.3903,1.0,1.0,1.0
17200,0.271,-1.4727,-0.3984,-8.8274,-2.49,-0.4621,1.0,1.0,1.0
17300,1.1583,-5.8475,-1.0587,-5.9017,0.759,4.3934,1.0,-1.0,1.0
17400,0.6408,-6.3493,0.5564,0.8428,1.2354,14.8967,1.0,-1.0,1.0
17500,-1.0,-3.7273,-0.5764,4.0342,-0.0694,11.3772,-1.0,-1.0,1.0
17600,-0.2481,-3.6223,-0.2025,4.6424,1.3144,6.6152,-1.0,-1.0,1.0
17700,-0.5612,-2.565,0.0759,8.4539,0.5387,7.999,-1.0,-1.0,1.0
17800,-0.1609,-1.1298,0.3003,9.3685,-0.0192,4.9728,-1.0,-1.0,1.0
17900,0.0951,-0.4247,-0.044,9.584,0.1053,5.442,-1.0,-1.0,1.0
18000,0.3493,-0.1188,0.0045,10.647,-0.2394,4.1324,-1.0,-1.0,1.0
18100,0.0496,1.8165,0.0352,9.8354,-0.3136,7.4867,-1.0,-1.0,1.0
18200,-0.2478,3.8935,0.8889,8.339,0.1413,7.2856,-1.0,-1.0,1.0
18300,-0.0386,3.3297,0.7946,4.379,0.5363,5.5809,-1.0,-1.0,1.0
18400,-0.1106,2.2894,-0.0741,1.4988,-0.158,9.4858,-1.0,-1.0,1.0
18500,0.0759,1.417,0.0879,-0.5339,-0.7829,7.8314,-1.0,-1.0,1.0
18600,0.9036,0.862,0.2033,-1.3312,-0.2538,6.1842,1.0,-1.0,1.0
18700,0.4066,-0.0967,-0.1753,-1.5323,1.1564,8.3989,1.0,-1.0,1.0
18800,0.373,0.6606,0.1537,-1.8172,0.826,9.1506,1.0,-1.0,1.0
18900,0.4215,-0.2984,0.2364,-1.9082,2.7174,10.3382,1.0,-1.0,1.0
19000,1.7709,-0.0338,-0.3467,-1.4509,1.1492,10.7859,1.0,-1.0,1.0
19100,3.2175,-0.1138,-0.5404,-1.7933,4.0534,8.983,1.0,-1.0,1.0
19200,2.246,0.4671,-0.413,-0.6632,7.2951,7.9487,1.0,-1.0,1.0
19300,1.6009,0.4903,0.0272,-1.5347,8.6886,3.7828,0.0991,-1.0,1.0
19400,0.756,-0.2014,-0.1705,-1.7406,8.3079,2.7342,1.0,-1.0,1.0
19500,-0.5566,-0.3264,-0.1732,-1.1827,9.0309,3.9097,-1.0,-1.0,1.0
19600,-1.3989,-0.5905,-0.3856,-0.6752,9.5553,5.3654,-1.0,-1.0,1.0
19700,-5.4473,-1.4847,0.1135,-0.4334,6.1052,9.3972,-1.0,-1.0,1.0
19800,-3.0712,-0.2782,0.4692,0.4693,0.7183,10.1275,-1.0,-1.0,1.0
19900,-3.2159,-0.3997,-0.292,-0.5387,-2.4852,8.9352,-1.0,1.0,1.0
20000,-2.3113,-0.8255,0.0861,0.7087,-7.5681,8.8394,-1.0,1.0,1.0
20100,-2.3275,0.295,-0.3565,0.0455,-8.1092,7.501,-1.0,1.0,1.0
20200,-1.2071,-0.2819,-0.1679,0.5746,-8.7747,3.4812,-1.0,1.0,1.0
20300,-0.6837,0.3976,0.0181,0.4597,-9.0477,0.9673,-1.0,1.0,1.0
20400,-0.0389,0.5785,-0.2129,1.3431,-10.8912,4.8099,-1.0,1.0,1.0
20500,1.5052,0.5766,-1.3086,0.2753,-8.9806,3.5291,-1.0,1.0,1.0
20600,5.795,0.4599,-0.3317,-0.8643,-3.3351,10.8864,-1.0,1.0,1.0
20700,2.8424,-1.052,-0.5289,-1.7071,-1.0415,10.5943,-1.0,1.0,1.0
20800,1.9204,-0.5844,-0.0344,-0.498,2.0016,11.7483,-1.0,-1.0,1.0
20900,0.643,-0.5407,0.1735,-0.2801,2.2434,8.9208,-1.0,-1.0,1.0
21000,-0.6606,-0.6515,0.0565,0.826,3.1149,10.6853,-1.0,-1.0,1.0
21100,0.0706,0.0171,0.2198,1.6568,0.4645,9.6917,-1.0,-1.0,1.0
21200,-0.2078,-0.1545,-0.0248,1.822,1.5921,11.3581,-1.0,-1.0,1.0
21300,-0.2236,-0.0791,0.0834,1.6257,0.3136,9.3781,-1.0,-1.0,1.0
21400,-0.025,0.2667,0.0525,1.7166,1.1061,10.8912,-1.0,-1.0,1.0
21500,-0.0837,0.8809,0.2316,1.2474,1.0534,11.5209,-1.0,-1.0,1.0
21600,0.1935,3.4683,0.7954,0.3543,0.5938,13.0005,-1.0,-1.0,1.0
