gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-0.1021,0.0711,-0.0855,0.4669,-0.6919,9.6678,-1.0,-1.0,1.0
-0.0831,0.0245,0.0397,0.2873,-0.4214,10.094,-1.0,-1.0,1.0
-0.1503,0.4365,0.1327,0.0742,-0.6464,10.4004,-1.0,-1.0,1.0
0.2675,1.1554,0.1106,-0.5531,-0.7973,9.5481,-1.0,-1.0,1.0
0.025,0.8921,0.2483,-1.7071,-0.3926,9.5936,1.0,-1.0,1.0
-0.6225,0.445,0.5167,-2.1596,-1.3288,10.0892,1.0,-1.0,1.0
-1.0611,0.2595,-0.0029,-2.2769,-2.6624,10.1107,1.0,1.0,1.0
-0.3728,0.4381,0.1516,-2.7605,-2.9473,8.9208,1.0,1.0,1.0
-0.214,0.2617,0.0882,-3.0502,-2.7677,8.9711,1.0,1.0,1.0
-0.4596,0.449,0.5156,-2.9904,-3.5889,8.9591,1.0,1.0,1.0
-0.1324,0.5108,-0.2518,-3.0813,-4.8052,8.3366,1.0,1.0,1.0
-0.0298,0.304,-0.1178,-3.7804,-3.7302,7.7644,1.0,1.0,1.0
-0.0384,-0.202,-0.2302,-3.4285,-4.367,7.3239,1.0,1.0,1.0
-0.5017,-0.8423,-0.1937,-3.2824,-3.9002,7.9631,1.0,1.0,1.0
-0.9497,-1.2023,0.008,-2.1883,-4.707,8.5281,1.0,1.0,1.0
-1.1127,-0.7754,0.5215,-1.1612,-5.3989,7.9272,1.0,1.0,1.0
-1.3102,-0.1116,0.7738,0.1077,-6.9504,6.9001,-1.0,1.0,1.0
-1.243,0.0693,0.7,0.6967,-8.5473,5.8035,-1.0,1.0,1.0
-1.0139,0.0069,0.5886,1.3551,-8.9663,4.7621,-1.0,1.0,1.0
-0.5891,0.2851,0.3432,1.743,-8.9735,4.0941,-1.0,1.0,1.0
-0.5516,0.2518,0.1953,1.81,-8.9328,3.462,-1.0,1.0,1.0
0.4287,0.052,0.0687,2.2266,-9.6965,3.4979,-1.0,1.0,1.0
1.594,0.02,-0.0802,1.9656,-8.7652,4.5873,-1.0,1.0,1.0
2.5562,0.2515,-0.4357,2.138,-7.9727,5.7581,-1.0,1.0,1.0
1.4253,0.1412,-0.4463,1.4389,-5.3463,9.0668,-1.0,1.0,1.0
1.0285,-0.1961,-0.5782,0.8404,-3.9313,8.7532,-1.0,1.0,1.0
0.8708,-0.0749,-0.4762,1.0319,-3.4572,9.8737,-1.0,1.0,1.0
0.6957,0.0104,-0.3973,0.9553,-2.5139,9.5313,-1.0,1.0,1.0
0.6773,-0.0586,-0.4485,1.0271,-2.5522,9.1818,-1.0,0.1034,1.0
0.481,0.0011,-0.323,0.9577,-1.0439,9.8665,-1.0,-1.0,1.0
0.0829,-0.0203,-0.2046,0.6512,-0.067,10.1011,-1.0,-1.0,1.0
-0.1556,-0.0277,0.0285,1.0127,-1.1229,9.6343,-1.0,-1.0,1.0
-0.2537,0.0029,-0.3741,1.0008,-1.3551,10.0245,-1.0,-1.0,1.0
-0.2888,-0.0695,-0.3432,1.075,-1.8914,9.9311,-1.0,0.4089,1.0
-0.3848,-0.1335,-0.1903,1.0798,-2.3008,9.7492,-1.0,1.0,1.0
-0.6206,-0.0091,0.0197,1.3048,-2.9377,9.4523,-1.0,1.0,1.0
-0.9633,0.3544,0.137,1.0846,-3.2944,9.6798,-1.0,1.0,1.0
-1.8426,0.2086,0.2832,0.7111,-4.8004,8.1618,-1.0,1.0,1.0
-0.6488,0.2116,0.0408,0.7638,-5.6814,8.9663,-1.0,1.0,1.0
-0.5332,0.5833,-0.0184,0.2753,-5.8155,7.4819,-1.0,1.0,1.0
-0.8911,0.7232,0.0037,0.1365,-6.4931,9.2871,-1.0,1.0,1.0
0.0394,0.2646,-0.2073,-0.6297,-6.9504,6.5864,-1.0,1.0,1.0
0.1615,0.5036,-0.3581,-0.8978,-6.1818,8.5497,-1.0,1.0,1.0
0.3504,0.3744,-0.4,-1.3144,-6.5864,6.9647,1.0,1.0,1.0
0.0277,0.1636,0.0418,-1.6376,-6.2608,7.7021,1.0,1.0,1.0
0.0008,0.0711,-0.0533,-1.6951,-6.3925,7.3215,1.0,1.0,1.0
0.3661,-0.1023,0.0919,-1.8004,-5.5976,7.0294,1.0,1.0,1.0
-0.7442,-0.7178,0.5769,-1.2665,-5.5905,7.3478,0.6711,1.0,1.0
-0.4948,-0.4295,1.5087,-0.0766,-5.8083,7.5345,-1.0,1.0,1.0
-0.0083,-0.0666,1.3371,1.2043,-6.4979,7.2329,-1.0,1.0,1.0
0.2129,0.1585,0.5804,1.573,-5.8586,7.513,-1.0,1.0,1.0
0.9686,0.3064,0.0277,2.296,-6.9001,8.3893,-1.0,1.0,1.0
0.2124,0.0544,0.1703,1.8603,-5.4899,8.3462,-1.0,1.0,1.0
0.1095,0.1306,0.1007,1.889,-5.6599,8.5497,-1.0,1.0,1.0
-0.4663,0.0562,0.1423,1.9154,-6.0382,7.6854,-1.0,1.0,1.0
-0.06,0.0695,-0.0557,1.6233,-5.4731,8.2744,-1.0,1.0,1.0
0.1913,0.0099,-0.2417,1.901,-5.794,7.5226,-1.0,1.0,1.0
1.1524,-0.0794,-0.6177,1.9034,-6.019,7.9655,-1.0,1.0,1.0
1.7229,-0.3174,-0.8839,1.4772,-4.5322,8.5449,-1.0,1.0,1.0
1.4709,-0.0616,-0.8961,1.3958,-2.7342,9.572,-1.0,1.0,1.0
1.5513,0.7925,-1.1319,1.0295,-1.2809,8.6694,-1.0,-1.0,1.0
0.7986,0.4687,-0.7762,0.4932,-0.2011,9.6103,-1.0,-1.0,1.0
0.5668,-0.0328,-0.4826,0.0168,1.1372,10.6757,-1.0,-1.0,1.0
0.3059,0.1402,-0.3539,0.1365,1.3072,9.8737,-1.0,-1.0,1.0
-0.0509,0.1346,0.0392,0.0192,1.4964,9.5433,-1.0,-1.0,1.0
-0.1761,0.008,-0.0448,-0.0455,1.482,10.0604,-1.0,-1.0,1.0
-0.4005,0.158,-0.2308,-0.1556,1.0702,10.4148,-1.0,-1.0,1.0
-0.4186,0.1857,-0.0402,-0.1293,0.8332,9.8904,-1.0,-1.0,1.0
-0.3808,0.4026,0.5902,-0.5602,0.8356,10.307,-1.0,-1.0,1.0
-0.6539,0.9329,0.2737,-1.2426,-0.6464,10.5489,-1.0,-1.0,1.0
-0.9926,0.5689,0.5175,-1.6305,-0.8092,9.675,1.0,0.4089,1.0
-0.9233,0.5468,0.4175,-2.3056,-2.1763,10.1275,1.0,1.0,1.0
-0.6446,0.7573,-0.0943,-2.818,-2.5139,7.944,1.0,1.0,1.0
-0.49,0.3429,0.2915,-3.2202,-3.5219,7.9871,1.0,1.0,1.0
-0.3698,0.4274,0.0285,-3.4955,-3.9217,8.1187,1.0,1.0,1.0
-0.0973,0.2667,-0.1535,-3.9456,-3.802,7.5298,1.0,1.0,1.0
