gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.1966,0.8212,-0.1825,-4.2425,-2.6384,8.2025,1.0,1.0,1.0
-0.1532,1.1903,-0.0429,-5.3965,-1.8747,8.2384,1.0,1.0,1.0
-0.2118,2.0456,0.5846,-6.4979,-2.2051,7.7907,1.0,1.0,1.0
-0.4543,0.3267,0.7719,-6.4979,-3.6224,5.4707,1.0,1.0,1.0
0.0783,-0.1569,-0.0991,-6.8594,-3.0263,6.426,1.0,1.0,1.0
-0.4143,-0.3792,0.4231,-6.5314,-4.3886,6.4643,1.0,1.0,1.0
0.203,-0.4064,0.3504,-5.9161,-3.1388,6.3159,1.0,1.0,1.0
1.5028,-1.0658,0.6851,-6.11,-4.719,8.0589,1.0,1.0,1.0
1.068,-0.3733,0.8868,-4.6926,-4.3981,8.8705,1.0,1.0,1.0
-0.2124,-0.9606,-0.0266,-3.462,-2.5666,8.7963,1.0,1.0,1.0
-0.1279,-1.1042,-0.284,-1.719,-2.2003,9.0118,1.0,1.0,1.0
-0.3277,-0.1748,0.2174,-1.7478,-2.9928,10.4459,-1.0,1.0,1.0
-1.3438,-0.2337,0.3307,-1.2641,-3.2968,9.5074,-1.0,1.0,1.0
-0.3472,-0.0975,0.0682,-0.9266,-4.8507,8.3318,-1.0,1.0,1.0
0.5505,-0.3957,0.0584,-0.8547,-4.2784,8.6143,-1.0,1.0,1.0
0.0418,-0.5622,0.2169,-0.0958,-4.446,8.7125,-1.0,1.0,1.0
-0.0434,-0.9004,0.0871,0.5219,-4.537,9.0764,-1.0,1.0,1.0
-0.2276,-1.0011,0.1764,1.3838,-4.3862,8.2456,-1.0,1.0,1.0
-0.2846,-0.5025,0.0743,2.3032,-5.0446,9.2703,-1.0,1.0,1.0
-0.1601,-0.6627,0.2923,2.8898,-5.0087,8.8777,-1.0,1.0,1.0
0.0895,-0.5073,0.1657,3.0335,-4.7501,8.2193,-1.0,1.0,1.0
